name,cagr_full,spy_cagr_full,edge_full_pp,sharpe,max_dd,n_cash,wf_mean_cagr,wf_median_cagr,wf_min_cagr,wf_max_cagr,wf_mean_edge_pp,wf_n_pos,wf_n_beats,wf_n_splits
v3_filter_chr_p90_rk_q0.7_k3_h12,0.3724746582693479,0.12725478443785376,24.521987383149412,0.9981337615548593,-0.5876047160434915,4,0.3981071999006193,0.4248275152637425,0.11209159860550111,0.6973840251902959,25.004700256118475,10,9,10
v3_filter_chr_p90_rk_q0.5_k3_h12,0.3590645344538961,0.12725478443785376,23.18097500160423,0.9888005802121156,-0.5876047160434914,4,0.3888136392462262,0.37796973540516854,0.09332981762787118,0.6973840251902959,24.075344190679168,10,9,10
v3_filter_chr_p70_rk_q0.4_k3_h12,0.37512650234067135,0.12725478443785376,24.78717179028176,1.029391373527719,-0.5876047160434915,4,0.3871719618395364,0.37305148599011595,0.11657196237376,0.6453933142449924,23.91117645001018,10,9,10
v3_filter_chr_p90_rk_q0.4_k3_h12,0.35629190727539073,0.12725478443785376,22.9037122837537,0.9855411054856268,-0.5876047160434916,4,0.3808696788584854,0.3725352956023972,0.09332981762787118,0.6453933142449924,23.28094815190508,10,9,10
v3_filter_chr_p90_rk_q0.3_k3_h12,0.3640599867276877,0.12725478443785376,23.680520228983394,1.0075085795856158,-0.5876047160434914,4,0.3806149684943464,0.3663360275836707,0.09332981762787118,0.6453933142449924,23.255477115491182,10,9,10
v3_filter_chr_p70_rk_q0.3_k3_h12,0.3623708037491944,0.12725478443785376,23.511601931134063,1.0034073715390792,-0.5876047160434914,4,0.37763418596294385,0.35320885077995523,0.08357415895133236,0.6453933142449924,22.957398862350928,10,9,10
v3_filter_chr_p70_rk_q0.7_k3_h6,0.35824883527084284,0.12725478443785376,23.099405083298908,0.8646050261558369,-0.6727042657263086,4,0.3763265242921581,0.4065024289005694,0.09903515127328766,0.6706110181954832,22.826632695272345,10,9,10
v3_filter_chr_p90_rk_q0.6_k3_h12,0.35110223201385327,0.12725478443785376,22.38474475759995,0.9698897943309633,-0.5876047160434915,4,0.37158777084710126,0.3747833274581259,0.08703310807484477,0.6973840251902959,22.352757350766662,10,8,10
v3_filter_chr_p70_rk_q0.5_k3_h12,0.3410729290899053,0.12725478443785376,21.381814465205153,0.9506951431848014,-0.5876047160434914,4,0.37035196324958647,0.37519362221699337,0.06962977441333362,0.6973840251902959,22.22917659101519,10,8,10
v3_filter_chr_p50_rk_q0.3_k3_h6,0.33562137049042273,0.12725478443785376,20.836658605256897,0.84451313318542,-0.6422737520951208,4,0.36840981156534686,0.37146116105517657,0.10029903191898737,0.6602305189003868,22.03496142259123,10,8,10
v3_filter_chr70_q0.5_k2_h12,0.32164150296873784,0.12725478443785376,19.438671853088408,0.8202769764894018,-0.7244967704356283,4,0.3665740328809662,0.36611541213583365,0.04313143403228792,0.7891671766394222,21.85138355415316,10,7,10
v3_filter_chr_p50_rk_q0.4_k3_h6,0.33647098540378284,0.12725478443785376,20.921620096592907,0.8479275351083174,-0.6422737520951208,4,0.3637754456192314,0.37220597248661746,0.10029903191898737,0.7047105104764051,21.571524827979687,10,8,10
v3_filter_chr_p50_rk_q0.6_k3_h6,0.3310842427188083,0.12725478443785376,20.382945828095455,0.8360275088305409,-0.6422737520951208,4,0.34070610410262125,0.34238171338482437,0.07721805508776747,0.7110169410522791,19.264590676318665,10,8,10
v3_filter_chr_p50_rk_q0.5_k3_h6,0.31235368627379456,0.12725478443785376,18.50989018359408,0.8073209547745535,-0.6422737520951209,4,0.3343996394760922,0.3340627087728879,0.04514180352487762,0.7002311629427278,18.63394421366576,10,7,10
v3_filter_chr_p70_rk_q0.6_k3_h12,0.30983057788779345,0.12725478443785376,18.257579344993967,0.8891892394621089,-0.6225708610470516,4,0.33182747126111406,0.34166951559166325,0.08703310807484477,0.6973840251902959,18.376727392167947,10,8,10
v3_filter_chr_p70_rk_q0.7_k3_h12,0.31234723594972924,0.12725478443785376,18.50924515118755,0.7958729026583498,-0.7516315172623382,4,0.32805848726281506,0.332864141071086,0.11297855153659331,0.6973840251902959,17.999828992338053,10,9,10
v3_filter_chr70_q0.5_k5_h6,0.3025347467814772,0.12725478443785376,17.52799623436234,0.8618743169868813,-0.5909142089595414,4,0.31323979741416186,0.31888936293480297,0.09995129564074867,0.6798395176002339,16.517960007472727,10,7,10
v3_filter_chr_p50_rk_q0.7_k3_h6,0.29797544771363427,0.12725478443785376,17.07206632757805,0.802195843692617,-0.6498640105930593,4,0.3129658276017349,0.32850865356276293,0.08658332181582473,0.6555053635147059,16.490563026230028,10,7,10
v3_filter_chr70_q0.5_k5_h12,0.2882735722550933,0.12725478443785376,16.101878781723954,0.8593690315093325,-0.6612824485204482,4,0.2989028489317754,0.2997713579839486,0.1060008819720677,0.5514490796744274,15.084265159234075,10,7,10
v3_filter_chr_p50_rk_q0.3_k3_h12,0.28002895263439065,0.12725478443785376,15.277416819653688,0.7512123153643004,-0.7286219308647126,4,0.2944960425861697,0.2815537518049779,0.05555832436542274,0.5152639444437357,14.64358452467351,10,9,10
v3_filter_chr_p50_rk_q0.5_k3_h12,0.2637044054363564,0.12725478443785376,13.644962099850266,0.722600229434666,-0.7286219308647125,4,0.28516899478892893,0.28367454751657506,0.08770296882799111,0.5631428613321052,13.710879744949434,10,9,10
v3_filter_chr_p50_rk_q0.4_k3_h12,0.25387880162642507,0.12725478443785376,12.66240171885713,0.7032253410718611,-0.7286219308647125,4,0.27642510012518773,0.2735980369081503,0.05555832436542274,0.5631428613321052,12.83649027857532,10,9,10
v3_filter_chr_p50_rk_q0.6_k3_h12,0.26675639562896536,0.12725478443785376,13.95016111911116,0.7240425370571097,-0.7516315172623382,4,0.27446765330362705,0.2803739441225156,0.08770296882799111,0.5631428613321052,12.640745596419238,10,8,10
v3_filter_chr_p50_rk_q0.7_k3_h12,0.23277642965586298,0.12725478443785376,10.552164521800922,0.696066280273192,-0.7569014156770079,4,0.2551373771789843,0.29533955806250745,0.04270476015354352,0.47621396030642105,10.707717983954971,10,8,10
